redeID;lastName;politicianID;date;target;fm_sent;fm_senti;source;school;color;id
567154;Waigel;11002412;1997-02-20;Karl Marx;Trotzdem begrüßen wir es , wenn jetzt die Ideenwelt von Ludwig Erhard , der sich gegen Karl Marx weltweit durchgesetzt hat , auch in der SPD zum Tragen kommt.;1;not found;Marxismus;red;378
567174;Schäuble;11001938;1997-02-20;John Maynard Keynes;Die Antwort von Helmut Schmidt in der Veranstaltung im Bonner Universitätsclub - oder wo es gewesen war - , die ich für zutreffend halte , war , ( { 13 } ) - ich weiß nicht , Herr Kollege , ob Ihr Lachen der Ernsthaftigkeit des Problems und auch meines Bemühens angemessen ist - , daß die Rezepte von John Maynard Keynes für eine geschlossene Volkswirtschaft richtig gewesen sein mögen , in einer Zeit globalisierter Märkte aber nicht mehr funktionieren.;1;CDU/CSU;Linksliberalismus;green;379
568701;Geißler;11000655;1997-03-13;Karl Marx;Karl Marx hat in einer seiner frühen Schriften sinngemäß gesagt : Der Mensch , wie er geht und steht , ist nicht der eigentliche Mensch , sondern er muß das richtige gesellschaftliche Bewußtsein haben und der richtigen Klasse angehören.;1;CDU/CSU;Marxismus;red;380
571696;Riesenhuber;11001849;1997-06-05;Karl Marx;Karl Marx hat ihn totgesagt.;1;CDU/CSU;Marxismus;red;381
571696;Riesenhuber;11001849;1997-06-05;Karl Marx;"Karl Marx ist tot ; der Mittelstand lebt.";-1;CDU/CSU;Marxismus;red;382
573117;Solms;11002190;1997-06-26;Walter Eucken;Waren Walter Eucken oder Wilhelm Röpke schlechte Ökonomen?;-1;FDP;Ordoliberalismus;blue;383
573363;Mayer;11001448;1997-06-26;Karl Marx;Da kann man nur sagen : Karl Marx grüßt im grünen Gewand.;1;CDU/CSU;Marxismus;red;384
574980;reichard;11002757;1997-09-26;Karl Marx;Bei der Vorbereitung dieser Rede fiel mir ein Satz ein , den ich in der Schule lernen mußte - ich glaube , er stammt von Karl Marx - : Eine Idee wird zur materiellen Gewalt , wenn sie die Massen ergreift.;1;CDU/CSU;Marxismus;red;385
575257;Türk;11002348;1997-10-01;Walter Eucken;Für seine neoliberalen Väter wie Walter Eucken und Ludwig Erhard stand das Kartellgesetz in der Verpflichtung , offene Märkte zu sichern und Wettbewerbsbehinderungen aller Art zu beseitigen.;-1;FDP;Ordoliberalismus;blue;386
577559;Einsiedel;11002645;1997-11-14;Karl Marx;Ich weiß , für die meisten von Ihnen gehört Karl Marx in die Rumpelkammer der Geschichte.;1;PDS;Marxismus;red;387
577631;Waigel;11002412;1997-11-25;Adam Smith;"Die Grundbedingung des „ Wohlstands der Nationen "" ist seit Adam Smith die Verfolgung des eigenen wirtschaftlichen Vorteils.";1;not found;Liberalismus;green;388
581755;Heuer;11000891;1998-03-05;Karl Marx;Wer einmal Karl Marx oder später Max Weber oder heute Bourdieu gelesen hat , weiß darüber auch einiges zu sagen.;1;PDS;Marxismus;red;389
582758;Blüm;11000204;1998-04-02;Karl Marx;Ludwig Erhard und Karl Marx hatten ein gemeinsames Ziel : klassenlose Gesellschaft.;1;not found;Marxismus;red;390
582758;Blüm;11000204;1998-04-02;Karl Marx;( { 6 } ) - Aber das Modell von Ludwig Erhard hat jedenfalls den Wettbewerb mit dem von Karl Marx nun wirklich gewonnen.;1;not found;Marxismus;red;391
583268;Schäuble;11001938;1998-04-23;Karl Marx;( { 17 } ) Dieser Prozeß der Globalisierung , der übrigens nicht neu ist - Karl Marx hat ihn schon im 19. Jahrhundert vorhergesagt ( { 18 } ) - ja , natürlich - , führt dazu , daß Entfernungen eine immer geringere Bedeutung spielen.;-1;CDU/CSU;Marxismus;red;392
583788;Wolf;11002830;1998-04-29;Karl Marx;"Karl Marx , der übrigens in diesem Zusammenhang ab und zu auch einmal von Herrn Schröder mit diesem Zitat angeführt wird , hat in seiner Kritik des „ Gothaer Programms "" geschrieben , daß die Anwendung von gleichem Recht bei ungleichen Bedingungen die Starken noch stärker macht und im Grunde ungleiches Recht noch verstärkt.";1;PDS;Marxismus;red;393
583849;Blüm;11000204;1998-04-30;Karl Marx;Karl Marx hat den Arbeitsvertrag als Tauschvertrag attackiert , der die Arbeit zur Ware degradiert.;-1;not found;Marxismus;red;394
583849;Blüm;11000204;1998-04-30;Karl Marx;Das ist die Überwindung dessen , was Karl Marx attackiert hat.;-1;not found;Marxismus;red;395
583849;Blüm;11000204;1998-04-30;Karl Marx;Karl Marx hat die klassenlose Gesellschaft verkündet , Ludwig Erhard hat die klassenlose Gesellschaft zum Ziel erklärt.;1;not found;Marxismus;red;396
583849;Blüm;11000204;1998-04-30;Karl Marx;Die klassenlose Gesellschaft nach Karl Marx bedeutet : Keiner hat Eigentum.;1;not found;Marxismus;red;397
584398;Lambsdorff;11001272;1998-05-07;Walter Eucken;Walter Eucken , Ludwig Erhard , Franz Böhm und viele andere wußten nur zu gut , daß Wettbewerbspolitik einen handlungsfähigen , wachsamen und entscheidungsfreudigen Staat braucht.;1;FDP;Ordoliberalismus;blue;398
584694;lengsfeld;11002721;1998-05-27;Karl Marx;Karl Marx und Friedrich Engels hatten im Februar 1848 das Kommunistische Manifest herausgegeben.;1;CDU/CSU;Marxismus;red;399
584694;lengsfeld;11002721;1998-05-27;Friedrich Engels;Karl Marx und Friedrich Engels hatten im Februar 1848 das Kommunistische Manifest herausgegeben.;1;CDU/CSU;Marxismus;red;400
584698;duve;11000425;1998-05-27;Karl Marx;"Karl Marx hat dazu sein europäisches Manifest geschrieben , seine - so wird es heute von manchen amerikanischen Philosophen gesehen -vorausgedachte , auf Europa zielende Beschreibung der politischen Wirkung der ökonomischen Globalisierung . - Ich kann das nicht ganz teilen ; aber dies ist ein hübscher Gedanke , der neuerdings Marx zugedacht wird.";1;SPD;Marxismus;red;401
584711;schulz;11002108;1998-05-27;Karl Marx;"Schon Karl Marx und Georg Herwegh haben mit intellektuellem Hochmut die Paulskirchen-Versammlung als „ Schwatzbude "" bezeichnet.";1;Grüne;Marxismus;red;402
584715;heuer;11000891;1998-05-27;Karl Marx;"Den letzten Anstoß gab „ das Schmettern des gallischen Hahnes "" , wie Karl Marx es formulierte , die Pariser Februarrevolution , der Sieg der Republik in Frankreich.";1;PDS;Marxismus;red;403
590795;Schlauch;11002777;1999-02-14;Adam Smith;Sie sind verliebt in ein Mißverständnis der Idee von Adam Smith , nämlich den Nachtwächterstaat.;1;Grüne;Liberalismus;green;404
590818;Gehrcke;11003130;1999-02-14;Friedrich Engels;Ich habe ja heute mit Freude vernommen , daß der Kanzler Friedrich Engels zitiert hat.;1;PDS;Marxismus;red;405
597260;thierse;11002318;1999-07-01;Karl Marx;Sie war ein Ort , um sich auf den richtigen Weg zu besinnen - geschichtlich eher unbelastet , kulturell und wissenschaftlich pluralistisch : Karl Marx hat hier studiert , Gottfried Benn hat hier gelehrt.;1;SPD;Marxismus;red;406
606154;Müller;11003195;2000-02-17;Walter Eucken;Kollege Brüderle , als Sie in Ihrer Rede Walter Eucken zu zitieren anfingen , habe ich gedacht : Aha , einmal lauschen , was jetzt kommt.;1;Grüne;Ordoliberalismus;blue;407
597707;Gysi;11000756;1999-09-09;Karl Marx;"Das wundert mich nicht ; ich finde nur , Sie hätten dann schon der Vollständigkeit halber darauf hinweisen müssen , daß das ein Zitat von Karl Marx ist , aus der „ Kritik am Gothaer Programm “.";1;PDS;Marxismus;red;408
602698;wolf;11002831;1999-11-25;Karl Marx;Vielleicht können Sie einen Satz von Karl Marx , der , als er jung war , sehr hellsichtig war , beherzigen : Wir sollten die Welt nicht dogmatisch antizipieren.;1;Grüne;Marxismus;red;409
603756;Roth;11003214;1999-12-02;Aristoteles;( { 1 } ) Vor allem denken Sie an Aristoteles , an seine Verteidigungsrede.;1;SPD;Aristotelismus;grey;410
603756;Roth;11003214;1999-12-02;Aristoteles;Denken wir zurück an Aristoteles und an das , was er tat , und vor allem daran , wofür er stand.;1;SPD;Aristotelismus;grey;411
606146;Brüderle;11003059;2000-02-17;Walter Eucken;( { 0 } ) Diese Sätze stammen von Walter Eucken , dem geistigen Wegbereiter unseres Wirtschaftssystems , der sozialen Marktwirtschaft.;1;FDP;Ordoliberalismus;blue;412
606146;Brüderle;11003059;2000-02-17;Walter Eucken;Sie betreibt eine Wirtschaftspolitik , vor der Walter Eucken immer gewarnt hat : eine Politik des Punktualismus.;1;FDP;Ordoliberalismus;blue;413
607681;Fischer;11000552;2000-03-16;Wladimir Iljitsch Lenin;Gerade Sie müssten aufgrund profunder Schulungskenntnisse aus früheren Tagen noch wissen , dass neben der Agrarfrage die Nationalitätenfrage die entscheidende Frage war , die in vielen Schriften auch von Wladimir Iljitsch Lenin erörtert wurde und die noch immer ihrer Beantwortung harrt.;1;not found;Leninismus;red;414
608119;Seehofer;11002140;2000-03-22;Karl Marx;( { 7 } ) Es ist eine ureigene Aufgabe einer Opposition - jenseits der Konsensgespräche , auf die ich noch zu sprechen komme - , den Finger in die Wunde zu legen und der Öffentlichkeit die Augen dafür zu öffnen , dass zwischen den Worten und den Taten der Bundesregierung ein so großer Unterschied wie zwischen Karl Marx und Bill Gates besteht.;1;CDU/CSU;Marxismus;red;415
608208;Ost;11001659;2000-03-23;Karl Marx;Wenn Sie Karl Marx richtig gelesen hätten , dann hätten Sie auch nachsehen können , wem die Banken heute gehören.;1;CDU/CSU;Marxismus;red;416
610431;Brüderle;11003059;2000-05-18;Karl Marx;"Hier gibt es ebenfalls eine ideologische Altlast ; ein Rest von Karl Marx aus dem Trier-Museum schimmert da durch.";1;FDP;Marxismus;red;417
610768;Weisskirchen;11002465;2000-05-19;John Rawls;Wenn Sie einmal lesen , was Jürgen Habermas dazu schreibt , oder wenn Sie sich die gesamte amerikanische Debatte , angefangen bei den Kommunitaristen über Richard Rorty bis zu John Rawls - das müsste ja für Liberale ein ganz wichtiger Autor sein - , anschauen , dann stellen Sie fest , dass der Grundgedanke eine Erweiterung von Demokratie ist.;1;SPD;Linksliberalismus;green;418
611087;Mertens;11002734;2000-06-08;Aristoteles;"( { 2 } ) Aristoteles sagt : Eine Stadt besteht aus unterschiedlichen Arten von Menschen ; ähnliche Menschen bringen keine Stadt zuwege.";1;SPD;Aristotelismus;grey;419
616607;Seehofer;11002140;2000-11-16;Karl Marx;Von Gerechtigkeit und Klarheit ist diese Rentenreform so weit entfernt - Lichtjahre auseinander wie Karl Marx von Bill Gates.;1;CDU/CSU;Marxismus;red;420
617277;Gehrcke;11003130;2000-11-29;Karl Marx;( { 1 } ) - Und umgekehrt . - Ich habe überhaupt keine Sorgen : Beim Kollegen Glos kommt immer eher Karl May als Karl Marx heraus.;1;PDS;Marxismus;red;421
618173;Volquartz;11003251;2000-12-07;Aristoteles;Im Sinne eines uns ebenfalls nicht unbekannten Menschen , nämlich Aristoteles , der einmal gesagt hat : „ Der Anfang ist die Hälfte des Ganzen “ , wollen wir im Ausschuss weiter arbeiten.;1;CDU/CSU;Aristotelismus;grey;422
621857;Brüderle;11003059;2001-03-08;Karl Marx;Lassen Sie Karl Marx in seinem Museum in Trier!;1;FDP;Marxismus;red;423
622411;Weisskirchen;11002465;2001-03-15;Adam Smith;Zur unsichtbaren Hand des Marktes - so hat es Adam Smith genannt - und zur sichtbaren Hand des Staates kommt allerdings ein drittes Element , die Hand der Zivilgesellschaft , hinzu.;1;SPD;Liberalismus;green;424
622411;Weisskirchen;11002465;2001-03-15;John Rawls;( { 1 } ) Denken Sie etwa an John Rawls , den großen liberalen Demokratietheoretiker , der uns diese Denkmodelle plastisch darstellt.;1;SPD;Linksliberalismus;green;425
629726;Jens;11001026;2001-10-18;Walter Eucken;Das verstößt elementar gegen die Ansichten von Walter Eucken und Ludwig Erhard.;-1;SPD;Ordoliberalismus;blue;426
630711;Larcher;11001290;2001-11-15;Karl Marx;( { 1 } ) Die letzten Jahre haben gezeigt , dass die Entwicklung der Wechselkurse - ( { 2 } ) - Sie dürfen ruhig weiter zuhören , auch wenn der Name von Karl Marx genannt wurde.;1;SPD;Marxismus;red;427
632011;Eichel;11003522;2001-12-13;Adam Smith;Verehrter Herr Brüderle - eigentlich würde ich Ihnen gerne Adam Smith vorhalten - , sagen Sie den Menschen doch , dass die Haushaltskonsolidierung und die deutsche Einheit nicht durch Steuerschecks vom Finanzamt finanziert werden , sondern durch harte Arbeit von uns allen.;-1;not found;Liberalismus;green;428
632157;Wilhelm;11002825;2001-12-13;Platon;„ Es ist die Demokratie , die als Sprache hören lässt , was bisher nur als unartikulierter Lärm der Sprachlosen vernommen wurde “ , sagte der Philosoph Platon.;1;Grüne;Platonismus;grey;429
633041;Nooke;11003200;2002-01-25;Karl Marx;Als ich mir das Jüdische Museum nach der Eröffnung angesehen habe , ist mir aufgefallen , dass sich die Darstellung jüdischen Lebens in Berlin und Deutschland - das ist ja der Anspruch der Ausstellung und des gesamten Museums - in hohem Maße auf die Präsentation der bekannten und bedeutenden deutschen Juden konzentriert , abgesehen davon , dass Rosa Luxemburg und Karl Marx nicht vorkommen.;-1;CDU/CSU;Marxismus;red;430
633263;Naumann;11003197;2002-01-31;Adam Smith;( { 0 } ) Aber auch für sie gilt : Der Verbrauch ist der einzige Zweck einer jeden Produktion , wie Adam Smith schon einmal treffend formulierte.;1;PDS;Liberalismus;green;431
633954;Friedrich;-1;2002-02-21;Karl Marx;( { 2 } ) Ich habe heute gehört , Frau Nahles , dass Sie Expertin für Karl Marx sind.;1;CDU/CSU;Marxismus;red;432
633954;Friedrich;-1;2002-02-21;Karl Marx;Selbst Karl Marx würde die Tatsache nicht bestreiten , dass die wichtigsten Wohlstandseffekte in allen Industriestaaten dadurch zustande kommen , dass es die Arbeitsteilung gibt.;1;CDU/CSU;Marxismus;red;433
634835;bartsch;11003034;2002-03-01;Adam Smith;"Konjunktur kommt und geht auch wieder ; man kann das bei Marx oder - wem das nicht passt Adam Smith nachlesen.";1;PDS;Liberalismus;green;434
638546;Jens;11001026;2002-06-06;Walter Eucken;Die Grundsätze im Bereich des Wettbewerbsrechts sind aus meiner Sicht von Walter Eucken aufHartmut Schauerte gestellt worden.;1;SPD;Ordoliberalismus;blue;435
639078;Renesse;11001820;2002-06-13;Aristoteles;Man muss einfach wissen , dass hier im Reichstag mit 51-prozentiger Mehrheit nicht entschieden werden kann , wann - was die Menschheit seit Aristoteles beschäftigt - das Leben anfängt.;1;SPD;Aristotelismus;grey;436
640252;Claus;11003065;2002-07-05;Wladimir Iljitsch Lenin;Das ginge nur mit der Logik von Wladimir Iljitsch Lenin und das wären nicht zwei Schritte vorwärts , sondern deutlich ein Schritt zurück.;1;PDS;Leninismus;red;437
640296;Häfner;11000775;2002-07-05;Adam Smith;Sie alle kennen die Formel von Adam Smith , die ja die Grundlage unseres Wirtschafts- und Gesellschaftssystems bildet , wonach der Wohlstand einer Nation oder Gruppe von Menschen umso größer sei , je mehr jeder Einzelne darin nur seinen Eigennutzen verfolgt.;1;Grüne;Liberalismus;green;438
651704;koppelin;11001180;2003-09-12;Karl Marx;( { 8 } ) Liebe Kolleginnen und Kollegen von der Koalition , wenn Hans Eichel in dieser Woche bei der Haushaltsdebatte seitenweise Karl Marx vorgelesen hätte , hätte er auch lang anhaltenden Beifall bekommen.;1;FDP;Marxismus;red;439
654993;Pau;11003206;2003-11-27;Karl Marx;Dass die Arbeitswelt im 21. Jahrhundert anders sein wird als im 19. Jahrhundert , wusste - mit Verlaub - schon Karl Marx. Insofern wünsche ich mir , dass er morgen im ZDF zum „ besten Deutschen “ gewählt wird.;1;Fraktionslos;Marxismus;red;440
655037;Kolb;11001171;2003-11-27;Milton Friedman;Ich halte es diesbezüglich eher mit dem Nobelpreisträger Milton Friedman , der gesagt hat : Ich glaube nicht , dass es so etwas wie soziale Gerechtigkeit gibt.;1;FDP;Chicago School;cyan;441
658810;Brüderle;11003059;2004-03-11;Karl Marx;Ich empfehle Ihnen : Lassen Sie Karl Marx im Museum in Trier!;1;FDP;Marxismus;red;442
663947;Hermenau;11002673;2004-09-07;John Maynard Keynes;Ich sage immer salopp : John Maynard Keynes und Adam Smith sind längst tot.;-1;Grüne;Linksliberalismus;green;443
663947;Hermenau;11002673;2004-09-07;Adam Smith;Ich sage immer salopp : John Maynard Keynes und Adam Smith sind längst tot.;-1;Grüne;Liberalismus;green;444
664356;müller;11001561;2004-09-09;John Maynard Keynes;"In einer sehr weitsichtigen Rede vor der Wirtschaftskammer von Madrid hat John Maynard Keynes 1933 gesagt - das haben die Keynesianer , die nur über das Deficit-spending reden , bestimmt nie gelesen ; ich finde , dass das einer der interessantesten Punkte ist - : Die zentralen Zukunftsfragen werden sein : technologische Arbeitslosigkeit und die Verwerfungen zwischen Geldanlagen und Produktivität im internationalen Bereich.";1;SPD;Linksliberalismus;green;445
665996;Braun;11003510;2004-10-21;Aristoteles;Da das Ganze mehr als die Summe seiner Teile ist - so sprach Aristoteles - , fordern wir die Bundesregierung auf : Wenn Sie in die Verhandlungen zum 7. Forschungsrahmenprogramm gehen , berücksichtigen Sie die Interessen der deutschen Forschungswelt , damit Deutschland ein noch größerer Teil des Ganzen werden kann , als es beim 6. EU-Forschungsrahmenprogramm der Fall war.;1;CDU/CSU;Aristotelismus;grey;446
669040;Vogt;11002823;2004-12-02;John Locke;( { 3 } ) John Locke hat einmal formuliert : Die Sprache ist der große Kanal , durch den die Menschen einander ihre Entdeckungen , Folgerungen und Erkenntnisse vermitteln.;1;not found;Liberalismus;green;447
676235;Brüderle;11003059;2005-06-03;Karl Marx;Daran ändern auch die Ausflüchte zu Karl Marx und der Kapitalismusdiskussion nichts.;1;FDP;Marxismus;red;448
676235;Brüderle;11003059;2005-06-03;Karl Marx;Karl Marx gehört ins Trierer Museum , aber nicht in die aktuelle politische Diskussion.;1;FDP;Marxismus;red;449
677378;clement;11004964;2005-09-07;Walter Eucken;Allerdings gehe ich etwas weiter zurück und berufe mich auf Walter Eucken , also auf den wissenschaftlichen Lehrer von Ludwig Erhard.;1;not found;Ordoliberalismus;blue;450
677378;clement;11004964;2005-09-07;Walter Eucken;Walter Eucken hat gesagt - fast präzise zitiert - :( { 33 } ) Die Progression im Steuerrecht hat einen sozialen Sinn : Sie soll die Verteilungswirkungen im Rahmen des Wettbewerbs korrigieren . - Deshalb sind Ihre Vorschläge - auch derjenige , der etwas sanfter ist - schlecht.;-1;not found;Ordoliberalismus;blue;451
678938;Lafontaine;11002715;2006-01-19;Walter Eucken;Früher hat ein radikalerer Denker Deutschlands das Ganze noch schärfer formuliert , nämlich Walter Eucken.;-1;DIE LINKE.;Ordoliberalismus;blue;452
678938;Lafontaine;11002715;2006-01-19;Walter Eucken;( { 0 } ) Mit dieser Position - ich sage das ohne polemischen Unterton - erhielte Walter Eucken heute wohl kaum eine mehrheitliche Zustimmung im Deutschen Bundestag , geschweige denn in unserer Gesellschaft.;1;DIE LINKE.;Ordoliberalismus;blue;453
678944;Brüderle;11003059;2006-01-19;Walter Eucken;Es ist schon eine erstaunliche Metamorphose , wenn die Linken jetzt zu Vorkämpfern für Walter Eucken werden.;1;FDP;Ordoliberalismus;blue;454
679068;Jochimsen;11003777;2006-01-19;Karl Marx;"Die Namen der großen internationalen Bibliotheken unterscheiden sich entsprechend der Geschichte ihres jeweiligen Landes völlig , wie die Library of Congress oder die Bibliothèque nationale de France ; die Mutter aller Bibliotheken - nicht nur , weil Karl Marx dort gelernt und gelehrt hat - nennt sich einfach und selbstbewusst British Library.";1;DIE LINKE.;Marxismus;red;455
680395;Gerhardt;11002659;2006-02-10;John Stuart Mill;( { 3 } ) John Stuart Mill hat in seinem berühmten Essay über die Freiheit geschrieben , dass es bei der Freiheit nicht nur um den Kampf gegen Willkür und auch nicht nur um den Kampf gegen in einer Gesellschaft vorherrschende Meinungen und Gefühle geht , die Andersdenkenden mit anderen Mitteln als der Überzeugung aufgezwungen werden sollen.;1;FDP;Linksliberalismus;green;456
681061;kipping;11003786;2006-02-17;Karl Marx;( { 17 } ) Mit Ihrem Familienverständnis , meine Damen und Herren von SPD und CDU / CSU , beweisen Sie allerdings , wie Recht Karl Marx hatte , als er im „ Kommunistischen Manifest “ schrieb : Die Bourgeoisie hat dem Familienverhältnis seinen rührend-sentimentalen Schleier entrissen und es auf ein reines Geldverhältnis zurückgeführt.;1;DIE LINKE.;Marxismus;red;457
682373;Lafontaine;11002715;2006-03-16;John Maynard Keynes;( { 7 } ) Im Grunde genommen geht es in der entwickelten Volkswirtschaft - wie ein Ökonom , an dem sich heute viele die Schuhe abputzen , die bei weitem nicht an ihn heranreichen , nämlich John Maynard Keynes , schon vor vielen Jahren geschrieben hat - darum , dass es in einem solchen Entwicklungsstadium , in dem wir uns heute befinden , darauf ankommt , die Ersparnisse wieder in Investitionen umzulenken.;1;DIE LINKE.;Linksliberalismus;green;458
683256;brüderle;11003059;2006-03-31;Walter Eucken;( { 20 } ) Sie müssten wieder einmal bei Ludwig Erhard und bei Walter Eucken nachlesen , was die Grundlagen der sozialen Marktwirtschaft sind.;1;FDP;Ordoliberalismus;blue;459
683261;stiegler;11002248;2006-03-31;Aristoteles;Freiheit durch soziale Sicherheit ist , ( { 10 } ) wenn wir uns nicht nur in der nebulösen neuen Gerechtigkeit verlieren , sondern wenn Gerechtigkeit im Sinne von Aristoteles nach Bedarf auch die Justitia distributiva in Bewegung setzt.;-1;SPD;Aristotelismus;grey;460
683673;Künast;11003576;2006-04-05;Karl Marx;Herr Gerhardt , ich nenne als Beispiel die Sekundarschule „ Karl Marx “ in Gardelegen in SachsenAnhalt.;1;Grüne;Marxismus;red;461
684054;bulling-schröter;11002636;2006-04-06;Karl Marx;Er hat sogar Karl Marx zitiert.;1;DIE LINKE.;Marxismus;red;462
684057;schirmbeck;11003626;2006-04-06;Karl Marx;Verehrte Frau Kollegin , Sie haben gerade Karl Marx zitiert.;1;CDU/CSU;Marxismus;red;463
684057;schirmbeck;11003626;2006-04-06;Karl Marx;Das ist etwas , wovon man zu Zeiten von Karl Marx gar nicht zu träumen gewagt hätte.;1;CDU/CSU;Marxismus;red;464
684611;Raabe;11003614;2006-05-11;Aristoteles;Wir halten es eher mit Aristoteles : „ Was man lernen muss , um es zu tun , das lernt man , indem man es tut .“;1;SPD;Aristotelismus;grey;465
686629;dagdelen;11003746;2006-06-29;Jean-Jacques Rousseau;Jean-Jacques Rousseau sagte einmal : Zwischen dem Schwachen und dem Starken ist es die Freiheit , die unterdrückt , und das Gesetz , das befreit.;-1;DIE LINKE.;Republikanismus;black;466
688080;Hintze;11000907;2006-09-22;Karl Marx;Ich glaube , damit meinte er nicht Gloser im Auswärtigen Amt und Hintze im Wirtschaftsministerium , sondern dahinter steckte etwas die Sorge , dass nach Karl Marx das Sein allzu sehr das Bewusstsein bestimmt - mit diesem Vorwurf mussten wir ja die ganzen Verhandlungen über leben - und dass wir den Wechsel auf die Regierungsbank nicht ohne Schaden für unser parlamentarisches Herz verkraftet hätten.;1;not found;Marxismus;red;467
689077;Andres;11000038;2006-10-19;Karl Marx;Bei Karl Marx und anderen kann man etwas über das Lumpenproletariat lesen.;1;not found;Marxismus;red;468
689914;schick;11003837;2006-10-26;Adam Smith;Ich glaube , man muss auch aufpassen , von der sozialen Marktwirtschaft nicht in ihrem alten Sinn zu reden , wie das vielleicht noch Eucken oder Adam Smith vorschwebte.;-1;Grüne;Liberalismus;green;469
690783;Weiß;11003255;2006-11-10;Walter Eucken;Weil Sie dafür wirtschaftlichen Sachverstand , der angeblich bei Ihnen vorhanden ist , reklamieren , will ich Ihnen sagen : Walter Eucken , der Begründer der Freiburger Schule der Nationalökonomie ( { 5 } ) - er war kein Neoliberaler - , ( { 6 } ) hat in seinen erstmals im Jahr 1952 erschienenen „ Grundsätzen der Wirtschaftspolitik “ Folgendes geschrieben - ich zitiere - :( { 7 } ) Die nervöse Unrast der Wirtschaftspolitik , die oft heute verwirft , was gestern galt , schafft ein großes Maß an Unsicherheit und verhindert ... viele Investitionen.;1;CDU/CSU;Ordoliberalismus;blue;470
690783;Weiß;11003255;2006-11-10;Walter Eucken;Das ist das , was uns Walter Eucken ins Stammbuch geschrieben hat.;1;CDU/CSU;Ordoliberalismus;blue;471
690820;Kampeter;11001062;2006-11-21;Milton Friedman;Der in dieser Woche verstorbene Milton Friedman hat vielen Politikern und vielen Wissenschaftlern eine sehr solide Vorsicht gegenüber Inflation beigebracht.;1;CDU/CSU;Chicago School;cyan;472
691256;burgbacher;11003063;2006-11-23;Aristoteles;Aristoteles sagte einmal : Wer Sicherheit der Freiheit vorzieht , ist zu Recht ein Sklave.;1;FDP;Aristotelismus;grey;473
691956;Wunderlich;11003867;2006-11-30;Aristoteles;Um mit den Worten von Aristoteles zu sprechen : „ Der Anfang ist die Hälfte vom Ganzen .“;1;DIE LINKE.;Aristotelismus;grey;474
695070;Claus;11003065;2007-03-08;Friedrich Engels;Ein namhafter Weinkenner , Friedrich Engels , hat bereits 1876 , also lange vor der rheinischen Frohnatur Kurt Beck , ( { 6 } ) Folgendes festgestellt : Ernstliche und besonders erfolgreiche Aufstände kamen nur in Weinländern … vor ( { 7 } ) Er begründet es dann : Dort habe der preußische Kartoffelschnaps , irreführend Branntwein genannt , noch nicht seine verheerende , die Arbeiter ins Verderben stürzende Wirkung entfaltet.;1;DIE LINKE.;Marxismus;red;475
693546;Lafontaine;11002715;2007-02-01;Walter Eucken;Ich hatte an dieser Stelle bereits ausgeführt , dass für diese Denkart nicht in erster Linie Ludwig Erhard herangezogen werden muss , sondern Walter Eucken , der das sehr viel radikaler formuliert hat.;-1;DIE LINKE.;Ordoliberalismus;blue;476
693642;Fuchs;11003531;2007-02-01;Karl Marx;( { 0 } ) Ich kann Ihnen dazu eins sagen : Als ich letzte Woche das große Vergnügen hatte , mit Herrn Peters und den Kollegen Stiegler und Kolb bei einer gemeinsamen Podiumsdiskussion zu sein , da habe ich zum ersten Mal gedacht und zu mir gesagt : Wenn du einmal im Deutschen Bundestag zu diesem Thema reden musst , dann zitierst du Karl Marx. Das fällt mir zwar ein bisschen schwer , und gerade bei mir ist das vielleicht auch ein bisschen ungewohnt , aber Karl Marx hat einmal gesagt : „ Das Sein bestimmt das Bewusstsein .“;1;CDU/CSU;Marxismus;red;477
693642;Fuchs;11003531;2007-02-01;Karl Marx;( { 0 } ) Ich kann Ihnen dazu eins sagen : Als ich letzte Woche das große Vergnügen hatte , mit Herrn Peters und den Kollegen Stiegler und Kolb bei einer gemeinsamen Podiumsdiskussion zu sein , da habe ich zum ersten Mal gedacht und zu mir gesagt : Wenn du einmal im Deutschen Bundestag zu diesem Thema reden musst , dann zitierst du Karl Marx. Das fällt mir zwar ein bisschen schwer , und gerade bei mir ist das vielleicht auch ein bisschen ungewohnt , aber Karl Marx hat einmal gesagt : „ Das Sein bestimmt das Bewusstsein .“;1;CDU/CSU;Marxismus;red;478
693728;Korte;11003790;2007-02-01;Karl Marx;Es ist wenig förderlich und dient nicht dem Erkenntnisgewinn , wenn man zum Beispiel an der Uni Hannover ein soziologisches Seminar veranstaltet , einen Lektürekurs zu „ Das Kapital “ von Karl Marx , drei Bände - man muss sich ein wenig konzentrieren , aber wenn man es vernünftig macht , kann man den größtmöglichen Erkenntnisgewinn erzielen - , an dem 80 Personen teilnehmen.;1;DIE LINKE.;Marxismus;red;479
694587;beck;11002625;2007-03-02;Platon;Dies gilt seit Platon.;1;Grüne;Platonismus;grey;480
695072;Höfken;11002680;2007-03-08;Karl Marx;"Nur zur Klarstellung : Karl Marx kam aus Trier , von der Mosel ; Kurt Beck kommt aus der Pfalz.";1;Grüne;Marxismus;red;481
695072;Höfken;11002680;2007-03-08;Friedrich Engels;( { 0 } ) - Friedrich Engels kommt aus Wuppertal , wo es ausnahmsweise keinen Weinanbau gibt.;1;Grüne;Marxismus;red;482
